Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
622.74,90.208,0.029,-20.105,35.045,-0.003,-0.786,0.000,0.285,0.000,0.018,-0.146,35.054,0.983,-1.356,-7.293,91.255,359.766,-0.001,15.745,"Curva 1: Strettissima, frenare.",3.04
622.76,90.906,0.030,-20.111,34.875,0.015,-0.682,0.000,0.285,0.000,-0.112,-0.122,34.881,-5.023,0.829,-8.613,91.307,359.778,358.837,16.296,"Curva 1: Strettissima, frenare.",3.06
622.78,91.599,0.031,-20.142,34.674,0.024,-0.896,0.177,0.171,0.000,0.179,-0.104,34.685,10.944,0.338,-9.806,91.183,359.793,0.783,16.839,"Curva 1: Strettissima, frenare.",3.08
622.80,92.288,0.030,-20.159,34.475,-0.028,-0.860,0.177,0.171,0.000,0.191,-0.127,34.485,-1.670,-2.568,-10.035,91.109,359.839,0.577,17.398,"Curva 1: Strettissima, frenare.",3.10
622.82,92.974,0.031,-20.158,34.271,0.030,-0.595,0.332,0.097,0.000,-0.083,-0.068,34.276,-13.117,2.624,-10.425,91.135,359.840,358.675,17.972,"Curva 1: Strettissima, frenare.",3.12
622.84,93.654,0.031,-20.181,34.032,-0.008,-0.691,0.448,0.000,0.000,0.011,-0.091,34.039,5.036,-1.895,-11.875,91.144,359.861,0.151,18.537,"Curva 1: Strettissima, frenare.",3.14
622.86,94.329,0.031,-20.205,33.775,0.008,-0.851,0.448,0.000,0.000,0.120,-0.068,33.785,8.288,0.642,-12.657,91.237,359.876,1.336,19.105,"Curva 1: Strettissima, frenare.",3.16
622.88,95.000,0.032,-20.204,33.531,0.043,-0.696,0.448,0.000,0.000,-0.157,-0.035,33.538,-7.415,1.686,-12.391,91.459,359.870,359.221,19.688,"Curva 1: Strettissima, frenare.",3.18
622.90,95.665,0.032,-20.220,33.242,-0.012,-0.788,0.526,0.000,0.000,-0.147,-0.068,33.251,5.013,-2.707,-14.310,91.612,359.908,359.457,20.263,"Curva 1: Strettissima, frenare.",3.20
622.92,96.324,0.033,-20.254,32.978,0.044,-1.132,0.526,0.000,0.000,0.130,-0.018,32.997,17.666,2.394,-12.681,91.740,359.898,1.528,20.830,"Curva 1: Strettissima, frenare.",3.22
622.94,96.979,0.033,-20.267,32.711,-0.003,-1.198,0.729,0.000,0.000,0.035,-0.055,32.733,3.742,-2.351,-13.236,92.035,359.909,0.163,21.408,"Curva 1: Strettissima, frenare.",3.24
622.96,97.627,0.034,-20.280,32.402,0.039,-1.206,0.729,0.000,0.000,-0.119,-0.010,32.424,1.000,2.148,-15.424,92.341,359.918,358.871,21.984,"Curva 1: Strettissima, frenare.",3.26
622.98,98.269,0.035,-20.325,32.116,0.034,-1.626,1.000,0.000,0.000,0.150,-0.017,32.157,21.624,-0.695,-13.302,92.630,359.915,1.146,22.545,"Curva 1: Strettissima, frenare.",3.28
623.00,98.905,0.034,-20.356,31.813,-0.049,-1.814,1.000,0.000,0.000,0.122,-0.079,31.865,10.118,-4.311,-14.614,93.041,359.951,0.980,23.111,"Curva 1: Strettissima, frenare.",3.30
623.02,99.537,0.035,-20.377,31.541,0.067,-1.883,1.000,0.000,0.000,-0.099,0.025,31.597,4.185,5.880,-13.348,93.594,359.927,359.101,23.680,"Curva 1: Strettissima, frenare.",3.32
623.04,100.162,0.035,-20.426,31.250,0.010,-2.247,1.000,0.000,0.000,0.004,-0.029,31.331,19.217,-2.942,-13.217,94.105,359.929,0.377,24.236,"Curva 1: Strettissima, frenare.",3.34
623.06,100.780,0.035,-20.482,30.922,0.002,-2.657,1.000,0.000,0.000,0.106,-0.036,31.035,21.763,-0.962,-14.697,94.715,359.934,1.592,24.786,"Curva 1: Strettissima, frenare.",3.36
623.08,101.395,0.036,-20.519,30.649,0.059,-2.813,1.000,0.000,0.000,-0.124,0.012,30.778,9.026,2.904,-12.806,95.475,359.913,359.737,25.342,"Curva 1: Strettissima, frenare.",3.38
623.10,102.002,0.037,-20.575,30.327,0.026,-3.101,1.000,0.000,0.000,-0.172,-0.010,30.485,16.083,-1.557,-14.451,96.163,359.935,359.633,25.888,"Curva 1: Strettissima, frenare.",3.40
623.12,102.601,0.038,-20.653,30.007,0.030,-3.618,1.000,0.000,0.000,0.010,-0.007,30.224,27.544,-0.543,-12.828,96.856,359.931,1.568,26.422,"Curva 1: Strettissima, frenare.",3.42
623.14,103.198,0.037,-20.715,29.758,-0.024,-3.781,1.000,0.000,0.000,-0.172,-0.058,29.997,9.718,-2.733,-11.244,97.569,359.933,0.268,26.962,"Curva 1: Strettissima, frenare.",3.44
623.16,103.789,0.038,-20.782,29.444,0.024,-3.970,1.000,0.000,0.000,-0.326,-0.011,29.709,11.569,2.548,-14.184,98.307,359.941,359.287,27.497,"Curva 1: Strettissima, frenare.",3.46
623.18,104.370,0.038,-20.877,29.103,0.011,-4.479,1.000,0.000,0.000,-0.135,-0.014,29.446,27.818,-1.222,-12.848,99.012,359.946,1.255,28.016,"Curva 1: Strettissima, frenare.",3.48
623.20,104.947,0.037,-20.964,28.797,-0.051,-4.747,1.000,0.000,0.000,-0.172,-0.063,29.185,15.715,-3.335,-12.860,99.696,359.970,0.899,28.536,"Curva 1: Strettissima, frenare.",3.50
623.22,105.520,0.038,-21.048,28.491,0.071,-4.955,1.000,0.000,0.000,-0.299,0.043,28.917,12.928,6.212,-13.150,100.457,359.951,359.440,29.056,"Curva 1: Strettissima, frenare.",3.52
623.24,106.082,0.039,-21.157,28.142,0.030,-5.404,1.000,0.000,0.000,-0.149,0.008,28.655,25.399,-2.323,-12.772,101.168,359.954,0.643,29.561,"Curva 1: Strettissima, frenare.",3.54
623.26,106.638,0.039,-21.271,27.775,0.001,-5.799,1.000,0.000,0.000,-0.074,-0.014,28.373,23.081,-1.973,-13.873,101.942,359.967,1.337,30.061,"Curva 1: Strettissima, frenare.",3.56
623.28,107.192,0.040,-21.374,27.495,0.071,-5.977,1.000,0.000,0.000,-0.231,0.041,28.136,11.757,3.586,-11.669,102.734,359.940,359.742,30.564,"Curva 1: Strettissima, frenare.",3.58
623.30,107.736,0.041,-21.495,27.175,0.020,-6.279,1.000,0.000,0.000,-0.215,-0.006,27.890,18.379,-2.539,-12.043,103.452,359.947,359.942,31.055,"Curva 1: Strettissima, frenare.",3.60
623.32,108.272,0.041,-21.631,26.832,0.004,-6.683,1.000,0.000,0.000,-0.100,-0.021,27.652,23.803,-1.338,-11.665,104.192,359.944,1.331,31.537,"Curva 1: Strettissima, frenare.",3.62
623.34,108.807,0.040,-21.753,26.565,-0.016,-6.819,1.000,0.000,0.000,-0.261,-0.042,27.425,10.010,-1.032,-11.168,104.942,359.945,0.145,32.023,"Curva 1: Strettissima, frenare.",3.64
623.36,109.334,0.041,-21.884,26.237,0.003,-7.017,1.000,0.000,0.000,-0.336,-0.016,27.157,13.936,1.089,-13.098,105.681,359.964,359.613,32.502,"Curva 1: Strettissima, frenare.",3.66
623.38,109.851,0.041,-22.036,25.871,0.000,-7.410,1.000,0.000,0.000,-0.197,-0.008,26.911,24.041,-0.639,-12.015,106.403,359.976,1.109,32.967,"Curva 1: Strettissima, frenare.",3.68
623.40,110.364,0.040,-22.179,25.568,-0.031,-7.599,1.000,0.000,0.000,-0.260,-0.032,26.672,13.460,-1.666,-11.705,107.110,359.991,0.609,33.434,"Curva 1: Strettissima, frenare.",3.70
623.42,110.873,0.041,-22.323,25.245,0.049,-7.807,1.000,0.000,0.000,-0.310,0.038,26.423,14.819,4.084,-12.173,107.855,359.980,359.717,33.898,"Curva 1: Strettissima, frenare.",3.72
623.44,111.371,0.042,-22.486,24.875,0.032,-8.154,1.000,0.000,0.000,-0.193,0.024,26.177,22.331,-1.117,-12.020,108.571,359.978,0.664,34.349,"Curva 1: Strettissima, frenare.",3.74
623.46,111.862,0.042,-22.650,24.503,0.009,-8.447,1.000,0.000,0.000,-0.150,0.005,25.917,19.958,-1.482,-12.699,109.352,359.985,0.983,34.795,"Curva 1: Strettissima, frenare.",3.76
623.48,112.351,0.043,-22.810,24.201,0.061,-8.619,1.000,0.000,0.000,-0.248,0.045,25.689,13.278,2.600,-11.198,110.157,359.966,359.898,35.242,"Curva 1: Strettissima, frenare.",3.78
623.50,112.830,0.044,-22.982,23.868,0.024,-8.857,1.000,0.000,0.000,-0.246,0.010,25.457,17.055,-1.867,-11.322,110.913,359.969,0.114,35.679,"Curva 1: Strettissima, frenare.",3.80
623.52,113.301,0.044,-23.164,23.515,-0.002,-9.141,1.000,0.000,0.000,-0.193,-0.012,25.228,19.715,-1.642,-11.155,111.681,359.971,0.984,36.108,"Curva 1: Strettissima, frenare.",3.82
623.54,113.770,0.043,-23.339,23.225,-0.009,-9.282,1.000,0.000,0.000,-0.297,-0.021,25.009,12.017,-0.375,-10.690,112.465,359.971,0.226,36.538,"Curva 1: Strettissima, frenare.",3.84
623.56,114.231,0.044,-23.519,22.903,0.004,-9.457,1.000,0.000,0.000,-0.349,-0.006,24.776,14.406,0.695,-11.360,113.245,359.978,359.890,36.961,"Curva 1: Strettissima, frenare.",3.86
623.58,114.682,0.044,-23.713,22.545,-0.006,-9.723,1.000,0.000,0.000,-0.293,-0.009,24.551,19.402,-0.797,-10.905,114.011,359.986,0.774,37.375,"Curva 1: Strettissima, frenare.",3.88
623.60,115.129,0.043,-23.905,22.201,-0.016,-9.935,1.000,0.000,0.000,-0.302,-0.014,24.321,16.839,-0.675,-11.172,114.820,-0.005,0.681,37.786,"Curva 1: Strettissima, frenare.",3.90
623.62,115.572,0.044,-24.096,21.885,0.040,-10.101,1.000,0.000,0.000,-0.364,0.033,24.101,14.355,2.806,-10.663,115.642,359.985,359.936,38.195,"Curva 1: Strettissima, frenare.",3.92
623.64,116.005,0.044,-24.299,21.532,0.023,-10.326,1.000,0.000,0.000,-0.338,0.020,23.878,17.902,-0.928,-10.792,116.432,359.987,0.359,38.593,"Curva 1: Strettissima, frenare.",3.94
623.66,116.429,0.045,-24.506,21.160,0.007,-10.556,1.000,0.000,0.000,-0.306,0.009,23.645,18.703,-1.082,-11.266,117.254,359.994,0.848,38.986,"Curva 1: Strettissima, frenare.",3.96
623.68,116.852,0.045,-24.711,20.851,0.025,-10.718,1.000,0.000,0.000,-0.361,0.020,23.442,14.453,0.819,-9.815,118.086,359.985,0.210,39.378,"Curva 1: Strettissima, frenare.",3.98
623.70,117.266,0.046,-24.921,20.523,0.023,-10.876,1.000,0.000,0.000,-0.396,0.017,23.223,14.841,-0.084,-10.561,118.898,359.985,0.031,39.763,"Curva 1: Strettissima, frenare.",4.00
623.72,117.671,0.046,-25.140,20.172,0.001,-11.084,1.000,0.000,0.000,-0.367,0.000,23.014,17.708,-1.319,-10.056,119.701,359.988,0.680,40.139,"Curva 1: Strettissima, frenare.",4.02
623.74,118.072,0.045,-25.358,19.841,-0.013,-11.254,1.000,0.000,0.000,-0.386,-0.013,22.808,15.702,-0.856,-9.942,120.532,359.992,0.552,40.513,"Curva 1: Strettissima, frenare.",4.04
623.76,118.468,0.046,-25.577,19.529,0.018,-11.389,1.000,0.000,0.000,-0.440,0.013,22.603,13.890,1.553,-9.843,121.365,359.987,0.017,40.884,"Curva 1: Strettissima, frenare.",4.06
623.78,118.854,0.046,-25.804,19.185,0.004,-11.556,1.000,0.000,0.000,-0.434,0.004,22.392,16.244,-0.807,-10.110,122.173,359.994,0.357,41.247,"Curva 1: Strettissima, frenare.",4.08
623.80,119.233,0.046,-26.034,18.827,-0.007,-11.730,1.000,0.000,0.000,-0.417,0.000,22.178,17.056,-0.727,-10.257,123.004,0.003,0.711,41.603,"Curva 1: Strettissima, frenare.",4.10
623.82,119.609,0.046,-26.263,18.505,0.014,-11.869,1.000,0.000,0.000,-0.450,0.016,21.979,14.710,0.953,-9.510,123.848,0.000,0.258,41.958,"Curva 1: Strettissima, frenare.",4.12
623.84,119.977,0.046,-26.496,18.168,0.022,-12.001,1.000,0.000,0.000,-0.470,0.023,21.769,15.029,0.367,-10.076,124.684,0.002,0.127,42.306,"Curva 1: Strettissima, frenare.",4.14
623.86,120.335,0.047,-26.736,17.812,0.009,-12.165,1.000,0.000,0.000,-0.447,0.015,21.565,17.000,-0.835,-9.756,125.520,0.005,0.589,42.646,"Curva 1: Strettissima, frenare.",4.16
623.88,120.690,0.047,-26.976,17.477,0.002,-12.307,1.000,0.000,0.000,-0.457,0.007,21.371,15.650,-0.483,-9.238,126.378,0.003,0.506,42.984,"Curva 1: Strettissima, frenare.",4.18
623.90,121.039,0.047,-27.216,17.157,0.021,-12.420,1.000,0.000,0.000,-0.495,0.021,21.175,14.191,0.951,-9.317,127.240,-0.003,0.117,43.318,"Curva 1: Strettissima, frenare.",4.20
623.92,121.379,0.047,-27.462,16.815,0.008,-12.547,1.000,0.000,0.000,-0.498,0.011,20.974,15.563,-0.750,-9.560,128.090,0.001,0.341,43.644,"Curva 1: Strettissima, frenare.",4.22
623.94,121.712,0.047,-27.711,16.469,-0.005,-12.680,1.000,0.000,0.000,-0.493,0.003,20.779,16.027,-0.804,-9.263,128.954,0.006,0.595,43.964,"Curva 1: Strettissima, frenare.",4.24
623.96,122.041,0.047,-27.960,16.149,0.006,-12.788,1.000,0.000,0.000,-0.522,0.010,20.593,14.381,0.457,-8.803,129.828,0.004,0.286,44.283,"Curva 1: Strettissima, frenare.",4.26
623.98,122.362,0.048,-28.211,15.819,0.012,-12.886,1.000,0.000,0.000,-0.545,0.016,20.396,14.479,0.240,-9.357,130.697,0.006,0.180,44.595,"Curva 1: Strettissima, frenare.",4.28
624.00,122.675,0.048,-28.467,15.474,0.002,-13.002,1.000,0.000,0.000,-0.539,0.011,20.204,15.771,-0.618,-9.080,131.566,0.011,0.498,44.900,"Curva 1: Strettissima, frenare.",4.30
624.02,122.983,0.048,-28.723,15.143,0.000,-13.108,1.000,0.000,0.000,-0.548,0.008,20.021,15.064,-0.239,-8.593,132.448,0.011,0.463,45.202,"Curva 1: Strettissima, frenare.",4.32
624.04,123.286,0.048,-28.980,14.822,0.015,-13.194,1.000,0.000,0.000,-0.574,0.020,19.836,14.171,0.729,-8.713,133.334,0.007,0.195,45.500,"Curva 1: Strettissima, frenare.",4.34
624.06,123.581,0.048,-29.241,14.483,0.011,-13.285,1.000,0.000,0.000,-0.579,0.017,19.645,15.056,-0.321,-9.002,134.216,0.009,0.326,45.791,"Curva 1: Strettissima, frenare.",4.36
624.08,123.868,0.048,-29.504,14.142,0.003,-13.379,1.000,0.000,0.000,-0.577,0.012,19.460,15.391,-0.513,-8.679,135.109,0.011,0.505,46.076,"Curva 1: Strettissima, frenare.",4.38
624.10,124.151,0.048,-29.766,13.822,0.010,-13.459,1.000,0.000,0.000,-0.597,0.015,19.283,14.294,0.246,-8.270,136.011,0.007,0.308,46.359,"Curva 1: Strettissima, frenare.",4.40
624.12,124.427,0.049,-30.031,13.497,0.014,-13.527,1.000,0.000,0.000,-0.617,0.018,19.099,14.194,0.134,-8.622,136.913,0.006,0.218,46.636,"Curva 1: Strettissima, frenare.",4.42
624.14,124.695,0.049,-30.299,13.160,0.005,-13.603,1.000,0.000,0.000,-0.618,0.012,18.917,15.019,-0.559,-8.490,137.818,0.008,0.424,46.907,"Curva 1: Strettissima, frenare.",4.44
624.16,124.958,0.049,-30.567,12.834,0.001,-13.674,1.000,0.000,0.000,-0.628,0.008,18.743,14.625,-0.269,-8.085,138.735,0.008,0.419,47.174,"Curva 1: Strettissima, frenare.",4.46
624.18,125.215,0.049,-30.835,12.516,0.011,-13.732,1.000,0.000,0.000,-0.651,0.015,18.568,13.988,0.415,-8.084,139.660,0.004,0.235,47.437,"Curva 1: Strettissima, frenare.",4.48
624.20,125.465,0.049,-31.106,12.188,0.008,-13.787,1.000,0.000,0.000,-0.662,0.014,18.390,14.394,-0.192,-8.275,140.584,0.007,0.301,47.694,"Curva 1: Strettissima, frenare.",4.50
624.22,125.707,0.049,-31.379,11.857,0.003,-13.844,1.000,0.000,0.000,-0.666,0.012,18.216,14.740,-0.399,-8.054,141.516,0.012,0.436,47.945,"Curva 1: Strettissima, frenare.",4.52
624.24,125.945,0.049,-31.651,11.539,0.007,-13.893,1.000,0.000,0.000,-0.683,0.014,18.047,14.128,0.105,-7.756,142.456,0.013,0.324,48.193,"Curva 1: Strettissima, frenare.",4.54
624.26,126.176,0.050,-31.924,11.221,0.011,-13.931,1.000,0.000,0.000,-0.702,0.018,17.875,13.876,0.153,-7.932,143.397,0.015,0.240,48.436,"Curva 1: Strettissima, frenare.",4.56
624.28,126.400,0.050,-32.199,10.897,0.005,-13.970,1.000,0.000,0.000,-0.709,0.015,17.703,14.311,-0.381,-7.879,144.340,0.019,0.364,48.673,"Curva 1: Strettissima, frenare.",4.58
624.30,126.618,0.050,-32.475,10.579,0.002,-14.006,1.000,0.000,0.000,-0.721,0.013,17.538,14.085,-0.258,-7.552,145.291,0.021,0.384,48.906,"Curva 1: Strettissima, frenare.",4.60
624.32,126.831,0.050,-32.750,10.273,0.007,-14.033,1.000,0.000,0.000,-0.744,0.016,17.375,13.459,0.201,-7.422,146.244,0.020,0.254,49.135,"Curva 1: Strettissima, frenare.",4.62
624.34,127.037,0.050,-33.027,9.965,0.006,-14.052,1.000,0.000,0.000,-0.761,0.016,17.210,13.475,-0.144,-7.538,147.192,0.022,0.273,49.359,"Curva 1: Strettissima, frenare.",4.64
624.36,127.237,0.050,-33.304,9.654,0.000,-14.072,1.000,0.000,0.000,-0.771,0.013,17.047,13.726,-0.367,-7.372,148.138,0.025,0.379,49.577,"Curva 1: Strettissima, frenare.",4.66
624.38,127.431,0.050,-33.581,9.352,0.001,-14.086,1.000,0.000,0.000,-0.787,0.013,16.889,13.292,-0.032,-7.139,149.086,0.025,0.320,49.792,"Curva 1: Strettissima, frenare.",4.68
624.40,127.620,0.050,-33.859,9.058,0.005,-14.090,1.000,0.000,0.000,-0.807,0.016,16.731,12.858,0.138,-7.154,150.027,0.026,0.239,50.003,"Curva 1: Strettissima, frenare.",4.70
624.42,127.802,0.050,-34.137,8.764,0.002,-14.090,1.000,0.000,0.000,-0.821,0.015,16.573,12.824,-0.219,-7.149,150.953,0.029,0.305,50.208,"Curva 1: Strettissima, frenare.",4.72
624.44,127.978,0.050,-34.415,8.477,0.000,-14.087,1.000,0.000,0.000,-0.833,0.013,16.420,12.640,-0.196,-6.893,151.868,0.030,0.344,50.409,"Curva 1: Strettissima, frenare.",4.74
624.46,128.150,0.050,-34.692,8.203,0.003,-14.076,1.000,0.000,0.000,-0.852,0.015,16.269,11.885,0.102,-6.772,152.763,0.029,0.250,50.606,"Curva 1: Strettissima, frenare.",4.76
624.48,128.315,0.050,-34.970,7.930,0.003,-14.058,1.000,0.000,0.000,-0.862,0.015,16.117,11.860,-0.018,-6.863,153.637,0.029,0.242,50.799,"Curva 1: Strettissima, frenare.",4.78
624.50,128.474,0.050,-35.248,7.652,0.001,-14.040,1.000,0.000,0.000,-0.861,0.014,15.966,12.156,-0.205,-6.820,154.495,0.030,0.328,50.987,"Curva 1: Strettissima, frenare.",4.80
624.52,128.629,0.050,-35.525,7.379,0.002,-14.017,1.000,0.000,0.000,-0.858,0.014,15.817,11.927,-0.029,-6.711,155.343,0.029,0.303,51.171,"Curva 1: Strettissima, frenare.",4.82
624.54,128.778,0.051,-35.801,7.114,0.005,-13.987,1.000,0.000,0.000,-0.857,0.016,15.669,11.497,0.130,-6.722,156.173,0.028,0.226,51.352,"Curva 1: Strettissima, frenare.",4.84
624.56,128.921,0.051,-36.078,6.852,0.003,-13.952,1.000,0.000,0.000,-0.851,0.015,15.520,11.348,-0.139,-6.752,156.980,0.028,0.258,51.528,"Curva 1: Strettissima, frenare.",4.86
624.58,129.059,0.051,-36.353,6.591,0.001,-13.915,1.000,0.000,0.000,-0.837,0.013,15.374,11.393,-0.196,-6.660,157.772,0.029,0.312,51.700,"Curva 1: Strettissima, frenare.",4.88
624.60,129.192,0.051,-36.628,6.335,0.002,-13.873,1.000,0.000,0.000,-0.824,0.014,15.229,11.137,0.008,-6.601,158.551,0.029,0.265,51.868,"Curva 1: Strettissima, frenare.",4.90
624.62,129.320,0.051,-36.902,6.082,0.004,-13.826,1.000,0.000,0.000,-0.806,0.015,15.083,11.047,0.033,-6.689,159.318,0.029,0.235,52.032,"Curva 1: Strettissima, frenare.",4.92
624.64,129.443,0.051,-37.176,5.825,0.003,-13.776,1.000,0.000,0.000,-0.781,0.015,14.936,11.200,-0.110,-6.725,160.073,0.031,0.284,52.192,"Curva 1: Strettissima, frenare.",4.94
624.66,129.560,0.051,-37.448,5.572,0.003,-13.723,1.000,0.000,0.000,-0.755,0.015,14.792,11.100,-0.055,-6.669,160.823,0.034,0.290,52.348,"Curva 1: Strettissima, frenare.",4.96
624.68,129.673,0.051,-37.719,5.326,0.005,-13.664,1.000,0.000,0.000,-0.731,0.017,14.647,10.743,0.076,-6.667,161.566,0.036,0.235,52.501,"Curva 1: Strettissima, frenare.",4.98
624.70,129.781,0.051,-37.989,5.082,0.005,-13.601,1.000,0.000,0.000,-0.706,0.017,14.503,10.635,-0.069,-6.692,162.298,0.037,0.240,52.649,"Curva 1: Strettissima, frenare.",5.00
624.72,129.883,0.051,-38.258,4.842,0.003,-13.536,1.000,0.000,0.000,-0.679,0.016,14.360,10.514,-0.160,-6.628,163.022,0.039,0.272,52.794,"Curva 1: Strettissima, frenare.",5.02
624.74,129.982,0.051,-38.525,4.601,0.003,-13.467,1.000,0.000,0.000,-0.648,0.016,14.217,10.643,-0.062,-6.682,163.749,0.040,0.268,52.934,"Curva 1: Strettissima, frenare.",5.04
624.76,130.075,0.051,-38.791,4.348,0.004,-13.396,1.000,0.000,0.000,-0.608,0.017,14.071,11.221,0.000,-6.804,164.492,0.042,0.274,53.071,"Curva 1: Strettissima, frenare.",5.06
624.78,130.163,0.051,-39.056,4.096,0.005,-13.321,1.000,0.236,0.000,-0.569,0.018,13.925,11.222,-0.010,-6.845,165.250,0.044,0.276,53.204,"Curva 1: Strettissima, frenare.",5.08
624.80,130.246,0.052,-39.319,3.846,0.006,-13.241,1.000,0.236,0.000,-0.534,0.019,13.778,11.196,-0.022,-6.899,166.024,0.046,0.270,53.334,"Curva 1: Strettissima, frenare.",5.10
624.82,130.325,0.052,-39.581,3.593,0.005,-13.160,1.000,0.236,0.000,-0.497,0.019,13.633,11.372,-0.066,-6.814,166.817,0.048,0.279,53.459,"Curva 1: Strettissima, frenare.",5.12
624.84,130.399,0.052,-39.841,3.346,0.005,-13.079,1.000,0.236,0.000,-0.465,0.018,13.492,11.178,-0.094,-6.613,167.624,0.047,0.272,53.580,"Curva 1: Strettissima, frenare.",5.14
624.86,130.468,0.052,-40.099,3.106,0.004,-12.998,1.000,0.302,0.000,-0.437,0.016,13.357,10.944,-0.091,-6.385,168.435,0.044,0.256,53.698,"Curva 1: Strettissima, frenare.",5.16
624.88,130.532,0.052,-40.356,2.862,0.003,-12.915,1.000,0.389,0.000,-0.404,0.014,13.222,11.210,-0.130,-6.364,169.254,0.042,0.278,53.811,"Curva 1: Strettissima, frenare.",5.18
624.90,130.591,0.052,-40.612,2.609,0.002,-12.832,1.000,0.549,0.000,-0.361,0.013,13.090,11.745,-0.102,-6.243,170.085,0.039,0.311,53.920,"Curva 1: Strettissima, frenare.",5.20
624.92,130.646,0.052,-40.865,2.361,0.004,-12.751,1.000,0.549,0.000,-0.320,0.014,12.964,11.608,0.030,-5.968,170.924,0.037,0.281,54.026,"Curva 1: Strettissima, frenare.",5.22
624.94,130.695,0.052,-41.118,2.116,0.005,-12.672,1.000,0.549,0.000,-0.277,0.014,12.845,11.589,0.003,-5.649,171.759,0.033,0.264,54.127,"Curva 1: Strettissima, frenare.",5.24
624.96,130.740,0.052,-41.369,1.871,0.004,-12.596,1.000,0.829,0.000,-0.229,0.011,12.733,11.636,-0.124,-5.334,172.580,0.029,0.292,54.224,"Curva 1: Strettissima, frenare.",5.26
624.98,130.779,0.052,-41.618,1.632,0.003,-12.527,1.000,0.829,0.000,-0.178,0.009,12.632,11.464,-0.104,-4.807,173.385,0.023,0.291,54.317,"Curva 1: Strettissima, frenare.",5.28
625.00,130.814,0.052,-41.867,1.400,0.003,-12.470,1.000,0.829,0.000,-0.126,0.006,12.548,11.277,-0.042,-4.015,174.171,0.012,0.261,54.407,"Curva 1: Strettissima, frenare.",5.30
625.02,130.844,0.052,-42.115,1.173,0.002,-12.424,1.000,0.829,0.000,-0.071,0.002,12.479,11.115,-0.102,-3.294,174.937,-0.002,0.263,54.492,"Curva 1: Strettissima, frenare.",5.32
625.04,130.870,0.052,-42.362,0.954,0.000,-12.393,1.000,0.829,0.000,-0.018,-0.004,12.430,10.780,-0.154,-2.366,175.681,359.983,0.268,54.574,"Curva 1: Strettissima, frenare.",5.34
625.06,130.891,0.052,-42.610,0.748,-0.001,-12.379,1.000,0.892,0.000,0.030,-0.009,12.401,10.231,-0.085,-1.386,176.405,359.965,0.240,54.653,"Curva 1: Strettissima, frenare.",5.36
625.08,130.908,0.051,-42.857,0.551,-0.002,-12.377,1.000,1.000,0.000,0.073,-0.013,12.389,9.847,-0.077,-0.588,177.113,359.949,0.226,54.729,"Curva 1: Strettissima, frenare.",5.38
625.10,130.922,0.051,-43.104,0.359,-0.003,-12.386,1.000,1.000,0.000,0.114,-0.017,12.390,9.580,-0.103,0.072,177.809,359.936,0.237,54.802,"Curva 1: Strettissima, frenare.",5.40
625.12,130.931,0.051,-43.352,0.179,-0.003,-12.412,1.000,1.000,0.000,0.146,-0.020,12.412,9.034,-0.034,1.063,178.497,359.924,0.217,54.873,"Curva 1: Strettissima, frenare.",5.42
625.14,130.938,0.051,-43.601,0.009,-0.002,-12.453,1.000,1.000,0.000,0.169,-0.022,12.452,8.558,0.002,1.957,179.183,359.912,0.192,54.941,"Curva 1: Strettissima, frenare.",5.44
625.16,130.940,0.051,-43.852,-0.157,-0.003,-12.508,1.000,1.000,0.000,0.184,-0.025,12.507,8.282,-0.057,2.705,179.876,359.899,0.201,55.008,"Curva 1: Strettissima, frenare.",5.46
625.18,130.940,0.051,-44.103,-0.317,-0.003,-12.573,1.000,1.000,0.000,0.190,-0.028,12.576,7.960,-0.049,3.360,180.577,359.888,0.202,55.073,"Curva 1: Strettissima, frenare.",5.48
625.20,130.937,0.051,-44.356,-0.472,-0.002,-12.646,1.000,1.000,0.000,0.188,-0.030,12.653,7.693,0.004,3.809,181.286,359.878,0.182,55.137,"Curva 1: Strettissima, frenare.",5.50
625.22,130.931,0.050,-44.611,-0.628,-0.002,-12.723,1.000,1.000,0.000,0.182,-0.031,12.738,7.638,-0.024,4.145,182.005,359.872,0.184,55.200,"Curva 1: Strettissima, frenare.",5.52
625.24,130.921,0.050,-44.867,-0.783,-0.002,-12.805,1.000,1.000,0.000,0.173,-0.033,12.828,7.583,-0.049,4.456,182.730,359.868,0.195,55.261,"Curva 1: Strettissima, frenare.",5.54
625.26,130.909,0.050,-45.125,-0.940,-0.002,-12.890,1.000,1.000,0.000,0.159,-0.033,12.923,7.536,-0.017,4.696,183.462,359.865,0.189,55.320,"Curva 1: Strettissima, frenare.",5.56
625.28,130.893,0.050,-45.385,-1.099,-0.002,-12.975,1.000,1.000,0.000,0.145,-0.033,13.020,7.614,-0.023,4.816,184.200,359.863,0.186,55.379,"Curva 1: Strettissima, frenare.",5.58
625.30,130.874,0.050,-45.647,-1.261,-0.002,-13.059,1.000,1.000,0.000,0.131,-0.034,13.119,7.738,-0.045,4.894,184.945,359.862,0.197,55.436,"Curva 1: Strettissima, frenare.",5.60
