PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
44.269,3.199,-191.411,17.491,-2.858,17.226,-1.0,0.0,0.0,1.827,-0.514,24.642,-13.66,8.258,-4.813,41.307,5.055,354.406,15.826,"Curva 5: Tornante, frenare.",28.58
44.629,3.149,-191.081,17.191,-2.436,17.267,-1.0,0.0,0.0,2.047,-0.163,24.401,-14.109,19.402,-9.901,40.092,5.028,356.195,16.307,"Curva 5: Tornante, frenare.",28.6
44.964,3.106,-190.739,16.619,-2.366,17.363,-1.0,0.0,0.0,1.963,0.085,24.071,-25.33,0.133,-14.545,39.06,5.473,355.482,16.782,"Curva 5: Tornante, frenare.",28.62
45.281,3.065,-190.392,15.969,-2.315,17.469,-1.0,0.0,0.0,1.673,0.336,23.72,-28.758,-1.972,-16.198,38.316,6.011,354.359,17.251,"Curva 5: Tornante, frenare.",28.64
45.599,3.027,-190.053,15.584,-2.107,17.391,-1.0,0.0,0.0,1.619,0.663,23.382,-13.465,7.524,-15.925,37.767,6.456,355.205,17.714,"Curva 5: Tornante, frenare.",28.66
45.914,2.984,-189.713,15.285,-2.161,17.412,-1.0,0.325,0.0,1.572,0.583,23.209,-12.302,-4.355,-7.881,37.306,6.538,356.466,18.177,"Curva 5: Tornante, frenare.",28.68
46.216,2.935,-189.365,14.862,-2.383,17.574,-1.0,0.325,0.0,1.396,0.306,23.094,-21.032,-13.048,-4.873,36.703,6.469,356.49,18.639,"Curva 5: Tornante, frenare.",28.7
46.513,2.881,-189.014,14.598,-2.647,17.661,-1.0,0.325,0.0,1.499,-0.032,23.016,-12.272,-14.444,-2.745,35.839,6.268,356.072,19.101,"Curva 5: Tornante, frenare.",28.72
46.812,2.821,-188.665,14.507,-2.827,17.65,-1.0,0.325,0.0,1.815,-0.36,22.946,-2.813,-9.467,-2.106,34.929,5.882,356.275,19.564,"Curva 5: Tornante, frenare.",28.74
47.114,2.761,-188.32,14.44,-2.829,17.659,-1.0,0.325,0.0,2.148,-0.507,22.88,-3.013,-0.379,-1.465,33.939,5.565,357.167,20.026,"Curva 5: Tornante, frenare.",28.76
47.409,2.703,-187.972,14.306,-2.869,17.676,-1.0,0.325,0.0,2.458,-0.559,22.781,-5.973,-2.569,-2.722,32.852,5.54,357.326,20.485,"Curva 5: Tornante, frenare.",28.78
47.694,2.65,-187.625,13.98,-2.766,17.658,-1.0,0.543,0.0,2.582,-0.368,22.541,-13.558,3.481,-9.833,31.844,5.776,357.068,20.937,"Curva 5: Tornante, frenare.",28.8
47.974,2.601,-187.278,13.606,-2.564,17.668,-1.0,0.543,0.0,2.548,-0.09,22.302,-16.693,8.341,-10.233,31.054,6.083,357.492,21.385,"Curva 5: Tornante, frenare.",28.82
48.245,2.554,-186.931,13.168,-2.481,17.707,-1.0,0.543,0.0,2.402,0.046,22.075,-19.967,2.396,-9.813,30.386,6.365,358.076,21.828,"Curva 5: Tornante, frenare.",28.84
48.505,2.506,-186.58,12.708,-2.517,17.789,-1.0,0.715,0.0,2.227,0.057,21.894,-21.915,-3.357,-7.548,29.692,6.571,358.218,22.267,"Curva 5: Tornante, frenare.",28.86
48.76,2.455,-186.228,12.358,-2.568,17.853,-1.0,0.715,0.0,2.183,0.001,21.755,-16.788,-3.581,-5.335,28.921,6.638,358.581,22.704,"Curva 5: Tornante, frenare.",28.88
49.012,2.402,-185.875,12.102,-2.681,17.891,-1.0,0.715,0.0,2.262,-0.136,21.648,-12.068,-6.352,-3.654,28.072,6.649,358.984,23.14,"Curva 5: Tornante, frenare.",28.9
49.257,2.346,-185.521,11.871,-2.823,17.919,-1.0,0.839,0.0,2.383,-0.265,21.546,-10.774,-7.7,-3.18,27.172,6.72,359.067,23.573,"Curva 5: Tornante, frenare.",28.92
49.496,2.29,-185.167,11.668,-2.883,17.938,-1.0,0.839,0.0,2.516,-0.252,21.444,-9.462,-3.558,-3.267,26.305,6.932,358.973,24.004,"Curva 5: Tornante, frenare.",28.94
49.73,2.235,-184.812,11.432,-2.901,17.968,-1.0,0.94,0.0,2.56,-0.147,21.339,-11.275,-1.606,-3.624,25.571,7.283,358.884,24.431,"Curva 5: Tornante, frenare.",28.96
49.957,2.181,-184.456,11.124,-2.923,18.037,-1.0,0.94,0.0,2.448,-0.042,21.251,-15.389,-1.832,-3.188,25.032,7.678,358.998,24.855,"Curva 5: Tornante, frenare.",28.98
50.177,2.125,-184.097,10.799,-2.946,18.131,-1.0,1.0,0.0,2.25,0.05,21.189,-16.678,-1.664,-2.314,24.659,8.055,359.314,25.278,"Curva 5: Tornante, frenare.",29.0
50.39,2.068,-183.736,10.479,-3.002,18.238,-1.0,1.0,0.0,2.022,0.088,21.15,-16.787,-3.16,-1.325,24.362,8.359,359.573,25.698,"Curva 5: Tornante, frenare.",29.02
50.596,2.009,-183.371,10.175,-3.03,18.35,-1.0,1.0,0.0,1.798,0.096,21.123,-16.156,-1.631,-0.848,24.09,8.486,359.743,26.118,"Curva 5: Tornante, frenare.",29.04
50.797,1.949,-183.002,9.926,-2.971,18.48,-1.0,1.0,0.0,1.621,0.133,21.124,-14.036,2.988,0.467,23.808,8.42,359.656,26.538,"Curva 5: Tornante, frenare.",29.06
50.993,1.886,-182.629,9.663,-2.963,18.638,-1.0,1.0,0.0,1.432,0.035,21.154,-15.205,0.582,1.945,23.493,8.116,359.57,26.958,"Curva 5: Tornante, frenare.",29.08
51.185,1.825,-182.252,9.353,-2.882,18.81,-1.0,1.0,0.0,1.222,-0.053,21.168,-17.651,4.123,1.254,23.105,7.659,359.606,27.38,"Curva 5: Tornante, frenare.",29.1
51.37,1.764,-181.872,9.012,-2.794,18.993,-1.0,1.0,0.0,1.026,-0.142,21.182,-19.265,4.452,1.325,22.591,7.177,359.603,27.8,"Curva 5: Tornante, frenare.",29.12
51.548,1.705,-181.487,8.654,-2.737,19.214,-1.0,1.0,0.0,0.807,-0.236,21.233,-20.799,3.063,3.159,22.058,6.747,359.456,28.219,"Curva 5: Tornante, frenare.",29.14
51.719,1.648,-181.097,8.309,-2.698,19.464,-1.0,1.0,0.0,0.565,-0.322,21.325,-20.676,2.337,5.029,21.596,6.387,359.454,28.638,"Curva 5: Tornante, frenare.",29.16
51.884,1.594,-180.703,8.014,-2.596,19.737,-1.0,1.0,0.0,0.324,-0.287,21.455,-18.733,5.761,6.802,21.232,6.178,359.661,29.058,"Curva 5: Tornante, frenare.",29.18
52.041,1.542,-180.303,7.746,-2.564,20.032,-1.0,1.0,0.0,0.074,-0.264,21.629,-17.783,2.363,8.78,20.949,6.109,359.516,29.477,"Curva 5: Tornante, frenare.",29.2
52.193,1.492,-179.897,7.543,-2.53,20.348,-1.0,1.0,0.0,-0.141,-0.204,21.847,-15.128,2.741,10.917,20.717,6.119,359.474,29.899,"Curva 5: Tornante, frenare.",29.22
52.347,1.442,-179.486,7.459,-2.497,20.619,-1.0,1.0,0.0,-0.215,-0.126,22.067,-8.642,2.852,10.98,20.451,6.17,359.852,30.325,"Curva 5: Tornante, frenare.",29.24
52.496,1.392,-179.07,7.375,-2.529,20.854,-1.0,1.0,0.0,-0.235,-0.108,22.263,-8.009,-0.621,9.74,20.087,6.249,359.578,30.754,"Curva 5: Tornante, frenare.",29.26
52.643,1.342,-178.65,7.275,-2.543,21.055,-1.0,1.0,0.0,-0.224,-0.085,22.42,-8.104,0.051,7.81,19.64,6.305,359.252,31.186,"Curva 5: Tornante, frenare.",29.28
52.792,1.291,-178.228,7.185,-2.571,21.214,-1.0,1.0,0.0,-0.158,-0.078,22.544,-6.83,-0.803,6.143,19.118,6.355,359.389,31.62,"Curva 5: Tornante, frenare.",29.3
52.937,1.239,-177.802,7.042,-2.613,21.361,-1.0,1.0,0.0,-0.107,-0.091,22.642,-9.064,-1.671,4.889,18.523,6.399,359.182,32.056,"Curva 5: Tornante, frenare.",29.32
53.078,1.187,-177.374,6.871,-2.645,21.503,-1.0,1.0,0.0,-0.07,-0.09,22.728,-10.337,-1.338,4.302,17.902,6.459,358.945,32.493,"Curva 5: Tornante, frenare.",29.34
53.217,1.134,-176.943,6.705,-2.686,21.654,-0.448,1.0,0.0,-0.025,-0.088,22.827,-10.088,-1.697,4.926,17.273,6.538,358.836,32.931,"Curva 5: Tornante, frenare.",29.36
53.353,1.08,-176.509,6.526,-2.733,21.799,-0.448,1.0,0.0,0.009,-0.085,22.919,-10.657,-2.041,4.653,16.647,6.636,358.801,33.37,"Curva 5: Tornante, frenare.",29.38
53.484,1.026,-176.073,6.335,-2.779,21.945,0.0,1.0,0.0,0.03,-0.059,23.01,-11.122,-2.052,4.606,16.03,6.788,358.632,33.809,"Curva 5: Tornante, frenare.",29.4
53.611,0.97,-175.632,6.174,-2.854,22.098,0.0,1.0,0.0,0.062,-0.061,23.121,-9.704,-3.341,5.66,15.46,6.934,358.41,34.25,"Curva 5: Tornante, frenare.",29.42
53.738,0.913,-175.19,6.081,-2.915,22.238,0.71,1.0,0.0,0.125,-0.047,23.238,-6.267,-2.472,5.874,14.985,7.082,358.583,34.694,"Curva 5: Tornante, frenare.",29.44
53.861,0.855,-174.744,6.008,-2.986,22.366,1.0,1.0,0.0,0.178,-0.049,23.35,-5.067,-2.994,5.683,14.598,7.215,358.575,35.139,"Curva 5: Tornante, frenare.",29.46
53.982,0.795,-174.295,5.971,-3.027,22.495,1.0,1.0,0.0,0.214,-0.039,23.469,-3.358,-1.401,5.981,14.34,7.299,358.385,35.586,"Curva 5: Tornante, frenare.",29.48
54.104,0.735,-173.843,5.945,-3.026,22.636,1.0,1.0,0.0,0.217,-0.025,23.598,-3.012,0.823,6.476,14.186,7.293,358.709,36.037,"Curva 5: Tornante, frenare.",29.5
54.222,0.674,-173.387,5.919,-2.969,22.783,0.99,1.0,0.0,0.188,-0.013,23.726,-3.127,3.578,6.425,14.106,7.147,358.573,36.49,"Curva 5: Tornante, frenare.",29.52
54.343,0.614,-172.927,6.005,-2.803,22.901,0.99,1.0,0.0,0.197,0.02,23.84,2.507,9.1,5.725,14.214,6.79,358.771,36.948,"Curva 5: Tornante, frenare.",29.54
54.47,0.557,-172.465,6.304,-2.617,22.954,0.99,1.0,0.0,0.277,-0.013,23.945,13.716,10.035,5.29,14.69,6.238,359.504,37.411,"Curva 5: Tornante, frenare.",29.56
54.595,0.501,-172.0,6.653,-2.467,22.985,0.99,1.0,0.0,0.261,-0.125,24.054,16.321,8.279,5.427,15.524,5.581,359.237,37.876,"Curva 5: Tornante, frenare.",29.58
54.725,0.449,-171.533,7.0,-2.349,22.996,0.99,1.0,0.0,0.164,-0.259,24.15,16.358,6.632,4.916,16.552,4.961,358.998,38.345,"Curva 5: Tornante, frenare.",29.6
54.87,0.397,-171.07,7.405,-2.355,22.954,0.148,1.0,0.0,0.145,-0.463,24.229,19.929,0.13,4.115,17.541,4.48,359.776,38.819,"Curva 5: Tornante, frenare.",29.62
55.02,0.348,-170.606,7.763,-2.283,22.982,0.148,1.0,0.0,0.143,-0.532,24.359,16.542,4.145,6.688,18.332,4.124,359.81,39.295,"Curva 5: Tornante, frenare.",29.64
55.174,0.304,-170.143,8.044,-2.162,23.058,0.148,1.0,0.0,0.137,-0.44,24.512,11.998,6.694,7.686,18.917,4.029,359.588,39.775,"Curva 5: Tornante, frenare.",29.66
55.34,0.264,-169.681,8.398,-2.129,23.115,0.952,1.0,0.0,0.273,-0.291,24.682,15.737,2.308,8.429,19.332,4.272,359.807,40.257,"Curva 5: Tornante, frenare.",29.68
55.509,0.224,-169.216,8.667,-2.166,23.271,0.952,1.0,0.0,0.375,-0.134,24.924,10.077,-0.778,11.979,19.564,4.671,359.645,40.744,"Curva 5: Tornante, frenare.",29.7
55.678,0.182,-168.748,8.753,-2.324,23.457,0.952,1.0,0.0,0.316,-0.064,25.142,1.009,-6.963,10.854,19.742,5.147,359.071,41.235,"Curva 5: Tornante, frenare.",29.72
55.85,0.135,-168.278,8.807,-2.587,23.575,1.0,1.0,0.0,0.246,-0.087,25.297,0.79,-12.405,7.715,19.928,5.66,358.809,41.729,"Curva 5: Tornante, frenare.",29.74
56.023,0.082,-167.806,8.85,-2.854,23.643,1.0,1.0,0.0,0.188,-0.145,25.405,1.209,-12.836,5.347,20.104,6.111,358.53,42.226,"Curva 5: Tornante, frenare.",29.76
56.198,0.025,-167.333,8.888,-3.029,23.665,1.0,1.0,0.0,0.149,-0.175,25.459,1.635,-8.477,2.672,20.26,6.429,358.262,42.726,"Curva 5: Tornante, frenare.",29.78
56.377,-0.036,-166.861,8.974,-3.111,23.658,1.0,1.0,0.0,0.15,-0.18,25.492,4.23,-3.852,1.628,20.441,6.597,358.61,43.229,"Curva 5: Tornante, frenare.",29.8
56.558,-0.098,-166.389,9.112,-3.132,23.599,1.0,1.0,0.0,0.168,-0.17,25.489,7.529,-0.926,-0.182,20.739,6.67,358.892,43.732,"Curva 5: Tornante, frenare.",29.82
56.738,-0.159,-165.916,9.301,-3.096,23.557,1.0,1.0,0.0,0.153,-0.096,25.514,9.527,2.211,1.213,21.206,6.744,358.569,44.236,"Curva 5: Tornante, frenare.",29.84
56.924,-0.22,-165.443,9.564,-3.067,23.565,1.0,1.0,0.0,0.131,-0.024,25.615,11.986,2.359,5.033,21.796,6.816,358.488,44.742,"Curva 5: Tornante, frenare.",29.86
57.118,-0.281,-164.971,9.884,-3.109,23.576,1.0,1.0,0.0,0.151,0.009,25.752,14.624,-0.984,6.837,22.408,6.948,358.83,45.253,"Curva 5: Tornante, frenare.",29.88
57.316,-0.343,-164.496,10.18,-3.172,23.622,1.0,1.0,0.0,0.15,0.02,25.917,12.757,-1.863,8.233,22.978,7.067,358.734,45.766,"Curva 5: Tornante, frenare.",29.9
57.518,-0.407,-164.021,10.416,-3.273,23.672,1.0,1.0,0.0,0.117,-0.012,26.068,9.94,-3.835,7.575,23.493,7.179,358.438,46.284,"Curva 5: Tornante, frenare.",29.92
57.727,-0.475,-163.547,10.652,-3.474,23.665,1.0,1.0,0.0,0.11,-0.128,26.183,11.134,-9.154,5.707,23.996,7.338,358.635,46.804,"Curva 5: Tornante, frenare.",29.94
57.94,-0.547,-163.072,10.844,-3.627,23.685,1.0,1.0,0.0,0.07,-0.2,26.3,8.525,-6.736,5.854,24.459,7.487,358.635,47.327,"Curva 5: Tornante, frenare.",29.96
58.153,-0.62,-162.595,10.99,-3.744,23.717,1.0,1.0,0.0,0.001,-0.243,26.406,6.077,-5.041,5.269,24.877,7.625,358.223,47.853,"Curva 5: Tornante, frenare.",29.98
58.373,-0.696,-162.12,11.183,-3.893,23.713,1.0,1.0,0.0,-0.009,-0.296,26.503,9.055,-6.553,4.888,25.289,7.808,358.211,48.38,"Curva 5: Tornante, frenare.",30.0
58.598,-0.774,-161.645,11.406,-3.935,23.723,1.0,1.0,0.0,0.009,-0.262,26.614,9.83,-1.029,5.553,25.676,7.937,358.275,48.91,"Curva 5: Tornante, frenare.",30.02
58.828,-0.852,-161.169,11.63,-3.923,23.744,1.0,1.0,0.0,0.029,-0.203,26.728,9.582,1.647,5.706,26.046,8.004,358.305,49.444,"Curva 5: Tornante, frenare.",30.04
59.063,-0.93,-160.693,11.923,-3.891,23.727,1.0,1.0,0.0,0.089,-0.159,26.837,13.392,2.759,5.474,26.497,7.993,358.414,49.98,"Curva 5: Tornante, frenare.",30.06
59.303,-1.007,-160.216,12.249,-3.842,23.7,1.0,1.0,0.0,0.137,-0.108,26.953,15.044,3.72,5.858,27.045,7.958,358.398,50.519,"Curva 5: Tornante, frenare.",30.08
59.55,-1.084,-159.74,12.587,-3.832,23.67,1.0,1.0,0.0,0.162,-0.099,27.08,15.646,1.847,6.357,27.664,7.916,358.407,51.06,"Curva 5: Tornante, frenare.",30.1
59.803,-1.161,-159.264,12.924,-3.855,23.635,1.0,1.0,0.0,0.183,-0.106,27.211,15.64,0.194,6.546,28.288,7.91,358.372,51.605,"Curva 5: Tornante, frenare.",30.12
60.063,-1.239,-158.789,13.226,-3.93,23.605,1.0,1.0,0.0,0.192,-0.139,27.341,14.037,-2.495,6.461,28.865,7.962,358.39,52.151,"Curva 5: Tornante, frenare.",30.14
60.329,-1.318,-158.316,13.492,-3.963,23.596,1.0,1.0,0.0,0.191,-0.139,27.468,11.82,-0.498,6.299,29.365,7.996,358.524,52.7,"Curva 5: Tornante, frenare.",30.16
60.604,-1.397,-157.843,13.724,-3.943,23.596,1.0,1.0,0.0,0.179,-0.13,27.579,10.043,1.964,5.521,29.813,7.944,359.159,53.252,"Curva 5: Tornante, frenare.",30.18
60.883,-1.476,-157.371,13.959,-3.873,23.564,1.0,1.0,0.0,0.153,-0.13,27.66,10.934,4.1,4.075,30.321,7.778,359.894,53.806,"Curva 5: Tornante, frenare.",30.2
61.163,-1.554,-156.898,14.2,-3.804,23.498,1.0,1.0,0.0,0.077,-0.146,27.717,12.013,3.831,2.873,30.982,7.587,0.0,54.362,"Curva 5: Tornante, frenare.",30.22
61.448,-1.632,-156.427,14.47,-3.792,23.361,1.0,1.0,0.0,0.004,-0.203,27.739,15.116,0.704,1.184,31.763,7.438,0.356,54.917,"Curva 5: Tornante, frenare.",30.24
61.743,-1.705,-155.962,14.795,-3.658,23.185,1.0,1.0,0.0,-0.004,-0.106,27.746,18.588,6.403,0.481,32.546,7.357,1.281,55.471,"Curva 5: Tornante, frenare.",30.26
62.044,-1.778,-155.501,15.126,-3.654,23.015,1.0,1.0,0.0,0.002,-0.068,27.782,18.483,-0.215,1.921,33.304,7.417,2.059,56.025,"Curva 5: Tornante, frenare.",30.28
62.348,-1.851,-155.042,15.444,-3.758,22.879,1.0,1.0,0.0,-0.002,-0.058,27.858,16.774,-5.407,3.932,34.019,7.632,2.371,56.579,"Curva 5: Tornante, frenare.",30.3
62.657,-1.927,-154.585,15.693,-3.92,22.771,1.0,1.0,0.0,-0.038,-0.082,27.931,12.972,-8.285,3.714,34.646,7.896,2.661,57.134,"Curva 5: Tornante, frenare.",30.32
62.971,-2.007,-154.131,15.894,-4.197,22.656,1.0,1.0,0.0,-0.077,-0.19,27.991,10.812,-14.11,3.068,35.19,8.228,2.766,57.689,"Curva 5: Tornante, frenare.",30.34
63.287,-2.093,-153.679,16.041,-4.483,22.576,1.0,1.0,0.0,-0.165,-0.283,28.053,7.597,-14.395,3.187,35.706,8.602,2.96,58.245,"Curva 5: Tornante, frenare.",30.36
63.607,-2.185,-153.229,16.138,-4.765,22.545,1.0,1.0,0.0,-0.302,-0.343,28.128,4.038,-13.925,3.783,36.179,9.019,3.317,58.801,"Curva 5: Tornante, frenare.",30.38
63.928,-2.279,-152.777,16.26,-4.887,22.561,1.0,1.0,0.0,-0.417,-0.259,28.232,4.069,-5.577,5.219,36.607,9.392,3.417,59.36,"Curva 5: Tornante, frenare.",30.4
64.254,-2.374,-152.323,16.457,-4.85,22.634,1.0,1.0,0.0,-0.483,-0.089,28.397,5.884,2.937,8.397,36.996,9.595,3.503,59.923,"Curva 5: Tornante, frenare.",30.42
64.589,-2.469,-151.873,16.793,-4.802,22.497,1.0,1.0,0.0,-0.326,-0.023,28.479,17.676,1.951,4.305,37.4,9.616,3.92,60.488,"Curva 5: Tornante, frenare.",30.44
64.929,-2.567,-151.423,17.248,-4.803,22.305,1.0,1.0,0.0,-0.123,-0.099,28.601,23.836,-0.532,6.337,37.949,9.453,3.747,61.056,"Curva 5: Tornante, frenare.",30.46
65.276,-2.664,-150.973,17.688,-4.703,22.119,1.0,0.881,0.0,-0.02,-0.11,28.71,23.304,4.656,5.632,38.675,9.206,3.315,61.626,"Curva 5: Tornante, frenare.",30.48
65.634,-2.759,-150.53,18.122,-4.631,21.917,1.0,0.881,0.0,0.048,-0.148,28.813,23.397,3.052,5.326,39.471,8.961,3.48,62.196,"Curva 5: Tornante, frenare.",30.5
66.0,-2.852,-150.09,18.579,-4.537,21.731,1.0,0.608,0.0,0.159,-0.17,28.947,23.766,4.432,6.829,40.192,8.699,3.367,62.767,"Curva 5: Tornante, frenare.",30.52
66.375,-2.944,-149.652,18.99,-4.46,21.591,1.0,0.608,0.0,0.275,-0.234,29.096,20.361,3.914,7.507,40.761,8.385,3.002,63.341,"Curva 5: Tornante, frenare.",30.54
66.76,-3.037,-149.22,19.367,-4.504,21.423,1.0,0.608,0.0,0.433,-0.412,29.222,19.624,-2.372,6.308,41.213,8.105,3.113,63.915,"Curva 5: Tornante, frenare.",30.56
67.149,-3.129,-148.79,19.607,-4.493,21.316,1.0,0.608,0.0,0.474,-0.487,29.3,12.562,0.451,3.882,41.623,7.915,2.934,64.49,"Curva 5: Tornante, frenare.",30.58
67.537,-3.219,-148.359,19.718,-4.491,21.271,1.0,0.608,0.0,0.385,-0.471,29.344,5.661,0.168,2.036,42.033,7.912,2.274,65.065,"Curva 5: Tornante, frenare.",30.6
67.929,-3.308,-147.934,19.828,-4.576,21.15,1.0,0.5,0.0,0.357,-0.438,29.345,7.939,-4.645,-0.144,42.415,8.142,2.097,65.637,"Curva 5: Tornante, frenare.",30.62
68.323,-3.398,-147.511,19.91,-4.63,21.031,1.0,0.5,0.0,0.359,-0.358,29.324,6.975,-3.075,-1.204,42.7,8.405,1.66,66.208,"Curva 5: Tornante, frenare.",30.64
68.72,-3.489,-147.091,19.962,-4.603,20.934,1.0,0.382,0.0,0.348,-0.279,29.286,5.248,0.921,-1.97,42.935,8.516,1.61,66.779,"Curva 5: Tornante, frenare.",30.66
69.121,-3.579,-146.676,20.049,-4.452,20.737,1.0,0.382,0.0,0.353,-0.203,29.183,10.185,6.439,-5.241,43.317,8.404,2.298,67.347,"Curva 5: Tornante, frenare.",30.68
69.522,-3.666,-146.262,20.174,-4.224,20.495,1.0,0.137,0.0,0.279,-0.13,29.065,13.354,10.122,-5.943,43.982,8.123,2.473,67.915,"Curva 5: Tornante, frenare.",30.7
69.923,-3.748,-145.85,20.326,-3.936,20.198,1.0,0.137,0.0,0.155,-0.028,28.924,16.398,12.886,-7.039,44.869,7.778,2.384,68.48,"Curva 5: Tornante, frenare.",30.72
70.332,-3.824,-145.451,20.555,-3.634,19.751,1.0,0.137,0.0,0.171,0.065,28.736,24.725,12.728,-9.279,45.807,7.412,3.031,69.038,"Curva 5: Tornante, frenare.",30.74
70.744,-3.896,-145.06,20.765,-3.415,19.25,1.0,0.137,0.0,0.245,0.063,28.52,25.946,8.223,-10.777,46.681,7.033,3.238,69.591,"Curva 5: Tornante, frenare.",30.76
71.156,-3.964,-144.675,20.898,-3.225,18.799,1.0,0.043,0.0,0.27,0.043,28.292,21.473,7.207,-11.382,47.481,6.659,2.792,70.138,"Curva 5: Tornante, frenare.",30.78
71.575,-4.03,-144.303,21.037,-3.096,18.343,1.0,0.0,0.0,0.323,-0.039,28.08,21.882,4.115,-10.649,48.247,6.287,3.137,70.677,"Curva 5: Tornante, frenare.",30.8
71.996,-4.093,-143.941,21.142,-2.985,17.904,1.0,0.0,0.0,0.337,-0.148,27.863,20.27,3.212,-10.932,49.025,5.89,3.649,71.21,"Curva 5: Tornante, frenare.",30.82
72.416,-4.154,-143.583,21.176,-2.845,17.534,1.0,0.0,0.0,0.271,-0.23,27.637,15.589,5.013,-11.282,49.784,5.466,3.444,71.739,"Curva 5: Tornante, frenare.",30.84
72.837,-4.21,-143.233,21.219,-2.64,17.146,1.0,0.0,0.0,0.243,-0.237,27.406,16.824,8.285,-11.53,50.52,5.062,3.42,72.261,"Curva 5: Tornante, frenare.",30.86
73.263,-4.262,-142.896,21.308,-2.42,16.673,1.0,0.0,0.0,0.321,-0.219,27.161,21.915,8.524,-12.204,51.248,4.699,3.994,72.775,"Curva 5: Tornante, frenare.",30.88
73.686,-4.309,-142.565,21.346,-2.211,16.206,1.0,0.0,0.0,0.385,-0.179,26.888,20.087,8.111,-13.663,51.946,4.39,3.774,73.282,"Curva 5: Tornante, frenare.",30.9
74.107,-4.352,-142.241,21.34,-2.037,15.782,1.0,0.0,0.0,0.412,-0.12,26.616,17.065,6.84,-13.723,52.613,4.178,3.097,73.782,"Curva 5: Tornante, frenare.",30.92
74.532,-4.391,-141.93,21.372,-1.892,15.325,1.0,0.0,0.0,0.511,-0.066,26.362,19.573,5.28,-12.844,53.237,4.033,3.15,74.273,"Curva 5: Tornante, frenare.",30.94
74.956,-4.427,-141.626,21.379,-1.75,14.912,1.0,0.0,0.0,0.576,-0.007,26.119,17.204,5.375,-12.344,53.837,3.893,3.07,74.758,"Curva 5: Tornante, frenare.",30.96
75.378,-4.461,-141.325,21.35,-1.583,14.602,1.0,0.0,0.0,0.52,0.058,25.909,12.093,7.161,-10.712,54.485,3.677,2.305,75.24,"Curva 5: Tornante, frenare.",30.98
75.801,-4.492,-141.032,21.346,-1.425,14.254,1.0,0.0,0.0,0.48,0.108,25.702,14.407,6.775,-10.57,55.204,3.457,2.061,75.715,"Curva 5: Tornante, frenare.",31.0
76.227,-4.52,-140.75,21.387,-1.287,13.891,1.0,0.0,0.0,0.43,0.116,25.53,16.459,5.707,-8.818,56.041,3.192,2.48,76.183,"Curva 5: Tornante, frenare.",31.02
76.652,-4.547,-140.468,21.413,-1.167,13.605,1.0,0.0,0.0,0.279,0.046,25.394,12.938,5.182,-6.985,56.945,2.761,2.251,76.651,"Curva 5: Tornante, frenare.",31.04
77.077,-4.574,-140.193,21.41,-1.17,13.326,1.0,0.0,0.0,0.091,-0.134,25.245,11.71,-0.891,-7.516,57.885,2.36,2.065,77.114,"Curva 5: Tornante, frenare.",31.06
77.502,-4.601,-139.926,21.402,-1.244,12.969,1.0,0.0,0.0,-0.041,-0.323,25.054,14.866,-4.651,-9.415,58.849,2.105,2.247,77.57,"Curva 5: Tornante, frenare.",31.08
77.925,-4.628,-139.665,21.354,-1.309,12.641,1.0,0.0,0.0,-0.169,-0.437,24.845,12.83,-4.022,-10.237,59.732,2.0,1.886,78.022,"Curva 5: Tornante, frenare.",31.1
78.344,-4.656,-139.408,21.28,-1.429,12.33,1.0,0.0,0.0,-0.25,-0.53,24.629,11.588,-6.605,-10.661,60.469,2.083,1.079,78.468,"Curva 5: Tornante, frenare.",31.12
78.762,-4.687,-139.16,21.224,-1.648,12.005,1.0,0.0,0.0,-0.223,-0.655,24.43,12.771,-11.454,-9.874,61.019,2.328,0.371,78.907,"Curva 5: Tornante, frenare.",31.14
79.179,-4.721,-138.918,21.161,-1.841,11.745,1.0,0.0,0.0,-0.164,-0.741,24.26,10.07,-9.937,-8.529,61.379,2.607,359.335,79.343,"Curva 5: Tornante, frenare.",31.16
79.595,-4.759,-138.678,21.09,-1.998,11.558,1.0,0.0,0.0,-0.12,-0.796,24.118,6.787,-8.0,-7.201,61.626,2.87,358.08,79.776,"Curva 5: Tornante, frenare.",31.18
80.01,-4.799,-138.444,21.042,-2.109,11.36,1.0,0.0,0.0,-0.061,-0.812,23.992,7.901,-5.519,-6.434,61.882,3.114,357.086,80.205,"Curva 5: Tornante, frenare.",31.2
80.427,-4.837,-138.216,21.008,-1.989,11.124,1.0,0.0,0.0,-0.021,-0.657,23.845,9.291,6.161,-7.353,62.243,3.212,356.606,80.631,"Curva 5: Tornante, frenare.",31.22
80.849,-4.871,-138.002,21.024,-1.635,10.793,1.0,0.0,0.0,0.039,-0.347,23.687,14.365,17.93,-7.783,62.765,3.114,357.718,81.048,"Curva 5: Tornante, frenare.",31.24
81.27,-4.897,-137.792,21.068,-1.221,10.287,1.0,0.0,0.0,0.149,-0.002,23.476,22.981,20.905,-10.358,63.611,2.965,358.196,81.461,"Curva 5: Tornante, frenare.",31.26
81.682,-4.914,-137.581,20.973,-0.833,9.748,1.0,0.0,0.0,0.134,0.335,23.14,21.378,19.722,-16.731,64.698,2.874,357.027,81.869,"Curva 5: Tornante, frenare.",31.28
